AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,CreationDate,AssessmentResultId,AnswerTypeId,ResourceDescription,TotalResponses,CorrectResponses,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses
326141,20,114,52,5200,61.9047619,0,2025-10-10 17:29:40,6973345,2,Responses,59,52,,,,13,0
326141,20,114,52,5200,61.9047619,0,2025-10-10 17:29:40,6973345,3,Reaction Time,,,,,,,
326141,20,114,52,5200,61.9047619,0,2025-10-10 17:29:40,6973345,4,Level,,,,20,"18:1:16,20:1:18,20:2:19,21:1:19,21:2:20",,
326141,20,114,52,5200,61.9047619,0,2025-10-10 17:29:40,6973345,6,Bonus Awards,,,0,,,,
693178,20,114,28,2800,33.33333333,0,2025-10-10 17:10:27,6973290,2,Responses,32,28,,,,0,1
693178,20,114,28,2800,33.33333333,0,2025-10-10 17:10:27,6973290,3,Reaction Time,,,,,,,
693178,20,114,28,2800,33.33333333,0,2025-10-10 17:10:27,6973290,4,Level,,,,12,"10:1:8,12:1:10,12:2:11,12:3:11,13:1:12",,
693178,20,114,28,2800,33.33333333,0,2025-10-10 17:10:27,6973290,6,Bonus Awards,,,0,,,,
693528,20,114,11,1100,13.0952381,0,2025-10-10 17:04:57,6973268,2,Responses,13,11,,,,0,1
693528,20,114,11,1100,13.0952381,0,2025-10-10 17:04:57,6973268,3,Reaction Time,,,,,,,
693528,20,114,11,1100,13.0952381,0,2025-10-10 17:04:57,6973268,4,Level,,,,7,"6:1:4,7:1:5,7:2:5,8:1:6,8:2:6",,
693528,20,114,11,1100,13.0952381,0,2025-10-10 17:04:57,6973268,6,Bonus Awards,,,0,,,,
693673,20,114,19,1900,22.61904762,0,2025-10-10 17:04:46,6973267,2,Responses,23,19,,,,2,1
693673,20,114,19,1900,22.61904762,0,2025-10-10 17:04:46,6973267,3,Reaction Time,,,,,,,
693673,20,114,19,1900,22.61904762,0,2025-10-10 17:04:46,6973267,4,Level,,,,9,"8:1:7,9:1:7,9:2:8,10:1:8,10:2:8",,
693673,20,114,19,1900,22.61904762,0,2025-10-10 17:04:46,6973267,6,Bonus Awards,,,0,,,,
693669,20,114,14,1400,16.66666667,0,2025-10-10 17:03:51,6973264,2,Responses,15,14,,,,1,5
693669,20,114,14,1400,16.66666667,0,2025-10-10 17:03:51,6973264,3,Reaction Time,,,,,,,
693669,20,114,14,1400,16.66666667,0,2025-10-10 17:03:51,6973264,4,Level,,,,7,"5:1:3,6:1:4,6:2:5,7:1:5,8:1:6",,
693669,20,114,14,1400,16.66666667,0,2025-10-10 17:03:51,6973264,6,Bonus Awards,,,0,,,,
502245,20,114,27,2700,32.14285714,0,2025-10-10 16:41:46,6973190,2,Responses,27,27,,,,1,8
502245,20,114,27,2700,32.14285714,0,2025-10-10 16:41:46,6973190,3,Reaction Time,,,,,,,
502245,20,114,27,2700,32.14285714,0,2025-10-10 16:41:46,6973190,4,Level,,,,11,"9:1:8,10:1:8,11:1:9,12:1:10,12:2:10",,
502245,20,114,27,2700,32.14285714,0,2025-10-10 16:41:46,6973190,6,Bonus Awards,,,0,,,,
693551,20,114,57,5700,67.85714286,0,2025-10-10 16:31:29,6973155,2,Responses,61,57,,,,7,12
693551,20,114,57,5700,67.85714286,0,2025-10-10 16:31:29,6973155,3,Reaction Time,,,,,,,
693551,20,114,57,5700,67.85714286,0,2025-10-10 16:31:29,6973155,4,Level,,,,22,"18:1:17,20:1:19,21:1:20,22:1:20,23:1:21",,
693551,20,114,57,5700,67.85714286,0,2025-10-10 16:31:29,6973155,6,Bonus Awards,,,0,,,,
693535,20,114,25,2500,29.76190476,0,2025-10-10 16:20:15,6973117,2,Responses,25,25,,,,2,5
693535,20,114,25,2500,29.76190476,0,2025-10-10 16:20:15,6973117,3,Reaction Time,,,,,,,
693535,20,114,25,2500,29.76190476,0,2025-10-10 16:20:15,6973117,4,Level,,,,10,"9:1:7,10:1:8,10:2:9,11:1:9,11:2:10",,
693535,20,114,25,2500,29.76190476,0,2025-10-10 16:20:15,6973117,6,Bonus Awards,,,0,,,,
693669,20,114,6,600,7.142857143,0,2025-10-10 16:06:30,6973072,2,Responses,8,6,,,,1,0
693669,20,114,6,600,7.142857143,0,2025-10-10 16:06:30,6973072,3,Reaction Time,,,,,,,
693669,20,114,6,600,7.142857143,0,2025-10-10 16:06:30,6973072,4,Level,,,,5,"4:1:3,5:1:3,5:2:4,6:1:4,6:2:4",,
693669,20,114,6,600,7.142857143,0,2025-10-10 16:06:30,6973072,6,Bonus Awards,,,0,,,,
693597,20,114,45,4500,53.57142857,0,2025-10-10 16:00:06,6973054,2,Responses,49,45,,,,1,4
693597,20,114,45,4500,53.57142857,0,2025-10-10 16:00:06,6973054,3,Reaction Time,,,,,,,
693597,20,114,45,4500,53.57142857,0,2025-10-10 16:00:06,6973054,4,Level,,,,18,"16:1:15,18:1:16,18:2:17,18:3:17,19:1:17",,
693597,20,114,45,4500,53.57142857,0,2025-10-10 16:00:06,6973054,6,Bonus Awards,,,0,,,,
693653,20,114,49,4900,58.33333333,0,2025-10-10 15:56:36,6973043,2,Responses,52,49,,,,2,7
693653,20,114,49,4900,58.33333333,0,2025-10-10 15:56:36,6973043,3,Reaction Time,,,,,,,
693653,20,114,49,4900,58.33333333,0,2025-10-10 15:56:36,6973043,4,Level,,,,19,"15:1:14,19:1:17,19:2:18,19:3:18,20:1:18",,
693653,20,114,49,4900,58.33333333,0,2025-10-10 15:56:36,6973043,6,Bonus Awards,,,0,,,,
693557,20,114,42,4200,50,0,2025-10-10 15:55:54,6973037,2,Responses,45,42,,,,17,10
693557,20,114,42,4200,50,0,2025-10-10 15:55:54,6973037,3,Reaction Time,,,,,,,
693557,20,114,42,4200,50,0,2025-10-10 15:55:54,6973037,4,Level,,,,16,"11:1:10,12:1:11,15:1:14,16:1:15,17:1:16",,
693557,20,114,42,4200,50,0,2025-10-10 15:55:54,6973037,6,Bonus Awards,,,0,,,,
691885,20,114,36,3600,42.85714286,0,2025-10-10 15:37:53,6972971,2,Responses,39,36,,,,1,4
691885,20,114,36,3600,42.85714286,0,2025-10-10 15:37:53,6972971,3,Reaction Time,,,,,,,
691885,20,114,36,3600,42.85714286,0,2025-10-10 15:37:53,6972971,4,Level,,,,14,"12:1:11,12:2:11,14:1:13,14:2:13,15:1:14",,
691885,20,114,36,3600,42.85714286,0,2025-10-10 15:37:53,6972971,6,Bonus Awards,,,0,,,,
693344,20,114,41,4100,48.80952381,0,2025-10-10 15:32:51,6972950,2,Responses,43,41,,,,1,4
693344,20,114,41,4100,48.80952381,0,2025-10-10 15:32:51,6972950,3,Reaction Time,,,,,,,
693344,20,114,41,4100,48.80952381,0,2025-10-10 15:32:51,6972950,4,Level,,,,16,"14:1:12,14:2:13,15:1:13,15:2:14,17:1:16",,
693344,20,114,41,4100,48.80952381,0,2025-10-10 15:32:51,6972950,6,Bonus Awards,,,0,,,,
691582,20,114,51,5100,60.71428571,0,2025-10-10 15:30:12,6972939,2,Responses,54,51,,,,18,4
691582,20,114,51,5100,60.71428571,0,2025-10-10 15:30:12,6972939,3,Reaction Time,,,,,,,
691582,20,114,51,5100,60.71428571,0,2025-10-10 15:30:12,6972939,4,Level,,,,19,"12:1:11,18:1:17,19:1:17,19:2:18,20:1:18",,
691582,20,114,51,5100,60.71428571,0,2025-10-10 15:30:12,6972939,6,Bonus Awards,,,0,,,,
684059,20,114,36,3600,42.85714286,0,2025-10-10 15:27:22,6972929,2,Responses,39,36,,,,27,0
684059,20,114,36,3600,42.85714286,0,2025-10-10 15:27:22,6972929,3,Reaction Time,,,,,,,
684059,20,114,36,3600,42.85714286,0,2025-10-10 15:27:22,6972929,4,Level,,,,14,"11:1:9,11:2:10,12:1:11,14:1:13,15:1:13",,
684059,20,114,36,3600,42.85714286,0,2025-10-10 15:27:22,6972929,6,Bonus Awards,,,0,,,,
693649,20,114,16,1600,19.04761905,0,2025-10-10 15:27:09,6972928,2,Responses,17,16,,,,1,3
693649,20,114,16,1600,19.04761905,0,2025-10-10 15:27:09,6972928,3,Reaction Time,,,,,,,
693649,20,114,16,1600,19.04761905,0,2025-10-10 15:27:09,6972928,4,Level,,,,8,"5:1:3,7:1:5,7:2:6,8:1:6,9:1:7",,
693649,20,114,16,1600,19.04761905,0,2025-10-10 15:27:09,6972928,6,Bonus Awards,,,0,,,,
601406,20,114,37,3700,44.04761905,0,2025-10-10 15:25:24,6972921,2,Responses,40,37,,,,2,4
601406,20,114,37,3700,44.04761905,0,2025-10-10 15:25:24,6972921,3,Reaction Time,,,,,,,
601406,20,114,37,3700,44.04761905,0,2025-10-10 15:25:24,6972921,4,Level,,,,14,"13:1:11,13:2:12,14:1:12,15:1:13,15:2:14",,
601406,20,114,37,3700,44.04761905,0,2025-10-10 15:25:24,6972921,6,Bonus Awards,,,0,,,,
693534,20,114,29,2900,34.52380952,0,2025-10-10 15:17:11,6972891,2,Responses,33,29,,,,2,5
693534,20,114,29,2900,34.52380952,0,2025-10-10 15:17:11,6972891,3,Reaction Time,,,,,,,
693534,20,114,29,2900,34.52380952,0,2025-10-10 15:17:11,6972891,4,Level,,,,12,"8:1:6,12:1:10,13:1:11,13:2:12,13:3:12",,
693534,20,114,29,2900,34.52380952,0,2025-10-10 15:17:11,6972891,6,Bonus Awards,,,0,,,,
693265,20,114,60,6000,71.42857143,0,2025-10-10 15:07:37,6972860,2,Responses,64,60,,,,15,3
693265,20,114,60,6000,71.42857143,0,2025-10-10 15:07:37,6972860,3,Reaction Time,,,,,,,
693265,20,114,60,6000,71.42857143,0,2025-10-10 15:07:37,6972860,4,Level,,,,23,"20:1:18,20:2:19,21:1:19,23:1:22,24:1:22",,
693265,20,114,60,6000,71.42857143,0,2025-10-10 15:07:37,6972860,6,Bonus Awards,,,0,,,,
693642,20,114,22,2200,26.19047619,0,2025-10-10 14:44:16,6972796,2,Responses,25,22,,,,0,2
693642,20,114,22,2200,26.19047619,0,2025-10-10 14:44:16,6972796,3,Reaction Time,,,,,,,
693642,20,114,22,2200,26.19047619,0,2025-10-10 14:44:16,6972796,4,Level,,,,10,"10:1:8,10:2:8,11:1:9,11:2:9,11:3:9",,
693642,20,114,22,2200,26.19047619,0,2025-10-10 14:44:16,6972796,6,Bonus Awards,,,0,,,,
693533,20,114,25,2500,29.76190476,0,2025-10-10 14:32:57,6972771,2,Responses,29,25,,,,1,3
693533,20,114,25,2500,29.76190476,0,2025-10-10 14:32:57,6972771,3,Reaction Time,,,,,,,
693533,20,114,25,2500,29.76190476,0,2025-10-10 14:32:57,6972771,4,Level,,,,11,"10:1:8,12:1:10,12:2:10,12:3:10,12:4:11",,
693533,20,114,25,2500,29.76190476,0,2025-10-10 14:32:57,6972771,6,Bonus Awards,,,0,,,,
620335,20,114,35,3500,41.66666667,0,2025-10-10 14:30:48,6972767,2,Responses,36,35,,,,3,9
620335,20,114,35,3500,41.66666667,0,2025-10-10 14:30:48,6972767,3,Reaction Time,,,,,,,
620335,20,114,35,3500,41.66666667,0,2025-10-10 14:30:48,6972767,4,Level,,,,14,"11:1:9,13:1:12,13:2:12,14:1:12,15:1:14",,
620335,20,114,35,3500,41.66666667,0,2025-10-10 14:30:48,6972767,6,Bonus Awards,,,0,,,,
633727,20,114,44,4400,52.38095238,0,2025-10-10 14:20:25,6972743,2,Responses,47,44,,,,2,3
633727,20,114,44,4400,52.38095238,0,2025-10-10 14:20:25,6972743,3,Reaction Time,,,,,,,
633727,20,114,44,4400,52.38095238,0,2025-10-10 14:20:25,6972743,4,Level,,,,17,"15:1:14,17:1:15,17:2:16,18:1:17,18:2:17",,
633727,20,114,44,4400,52.38095238,0,2025-10-10 14:20:25,6972743,6,Bonus Awards,,,0,,,,
693148,20,114,21,2100,25,0,2025-10-10 14:20:08,6972741,2,Responses,23,21,,,,1,0
693148,20,114,21,2100,25,0,2025-10-10 14:20:08,6972741,3,Reaction Time,,,,,,,
693148,20,114,21,2100,25,0,2025-10-10 14:20:08,6972741,4,Level,,,,10,"8:1:7,9:1:7,9:2:8,10:1:8,11:1:9",,
693148,20,114,21,2100,25,0,2025-10-10 14:20:08,6972741,6,Bonus Awards,,,0,,,,
693137,20,114,29,2900,34.52380952,0,2025-10-10 14:14:55,6972730,2,Responses,31,29,,,,1,7
693137,20,114,29,2900,34.52380952,0,2025-10-10 14:14:55,6972730,3,Reaction Time,,,,,,,
693137,20,114,29,2900,34.52380952,0,2025-10-10 14:14:55,6972730,4,Level,,,,12,"9:1:8,11:1:9,12:1:10,13:1:12,13:2:12",,
693137,20,114,29,2900,34.52380952,0,2025-10-10 14:14:55,6972730,6,Bonus Awards,,,0,,,,
693132,20,114,25,2500,29.76190476,0,2025-10-10 14:00:50,6972692,2,Responses,27,25,,,,0,4
693132,20,114,25,2500,29.76190476,0,2025-10-10 14:00:50,6972692,3,Reaction Time,,,,,,,
693132,20,114,25,2500,29.76190476,0,2025-10-10 14:00:50,6972692,4,Level,,,,11,"10:1:8,11:1:9,11:2:9,11:3:10,12:1:10",,
693132,20,114,25,2500,29.76190476,0,2025-10-10 14:00:50,6972692,6,Bonus Awards,,,0,,,,
693548,20,114,13,1300,15.47619048,0,2025-10-10 13:59:42,6972687,2,Responses,14,13,,,,0,3
693548,20,114,13,1300,15.47619048,0,2025-10-10 13:59:42,6972687,3,Reaction Time,,,,,,,
693548,20,114,13,1300,15.47619048,0,2025-10-10 13:59:42,6972687,4,Level,,,,7,"5:1:3,6:1:5,7:1:5,7:2:5,8:1:6",,
693548,20,114,13,1300,15.47619048,0,2025-10-10 13:59:42,6972687,6,Bonus Awards,,,0,,,,
693632,20,114,19,1900,22.61904762,0,2025-10-10 13:36:49,6972611,2,Responses,21,19,,,,1,5
693632,20,114,19,1900,22.61904762,0,2025-10-10 13:36:49,6972611,3,Reaction Time,,,,,,,
693632,20,114,19,1900,22.61904762,0,2025-10-10 13:36:49,6972611,4,Level,,,,9,"4:1:3,5:1:4,6:1:5,8:1:6,10:1:8",,
693632,20,114,19,1900,22.61904762,0,2025-10-10 13:36:49,6972611,6,Bonus Awards,,,0,,,,
693008,20,114,25,2500,29.76190476,0,2025-10-10 13:24:41,6972582,2,Responses,26,25,,,,2,0
693008,20,114,25,2500,29.76190476,0,2025-10-10 13:24:41,6972582,3,Reaction Time,,,,,,,
693008,20,114,25,2500,29.76190476,0,2025-10-10 13:24:41,6972582,4,Level,,,,11,"11:1:9,12:1:10,12:2:10,12:3:10,12:4:11",,
693008,20,114,25,2500,29.76190476,0,2025-10-10 13:24:41,6972582,6,Bonus Awards,,,0,,,,
693159,20,114,27,2700,32.14285714,0,2025-10-10 13:09:17,6972531,2,Responses,29,27,,,,1,4
693159,20,114,27,2700,32.14285714,0,2025-10-10 13:09:17,6972531,3,Reaction Time,,,,,,,
693159,20,114,27,2700,32.14285714,0,2025-10-10 13:09:17,6972531,4,Level,,,,11,"9:1:7,11:1:9,11:2:10,12:1:10,12:2:11",,
693159,20,114,27,2700,32.14285714,0,2025-10-10 13:09:17,6972531,6,Bonus Awards,,,0,,,,
693139,20,114,25,2500,29.76190476,0,2025-10-10 12:52:24,6972492,2,Responses,31,25,,,,1,1
693139,20,114,25,2500,29.76190476,0,2025-10-10 12:52:24,6972492,3,Reaction Time,,,,,,,
693139,20,114,25,2500,29.76190476,0,2025-10-10 12:52:24,6972492,4,Level,,,,11,"7:1:5,7:2:5,11:1:9,12:1:10,12:2:11",,
693139,20,114,25,2500,29.76190476,0,2025-10-10 12:52:24,6972492,6,Bonus Awards,,,0,,,,
693183,20,114,30,3000,35.71428571,0,2025-10-10 12:52:11,6972490,2,Responses,34,30,,,,2,1
693183,20,114,30,3000,35.71428571,0,2025-10-10 12:52:11,6972490,3,Reaction Time,,,,,,,
693183,20,114,30,3000,35.71428571,0,2025-10-10 12:52:11,6972490,4,Level,,,,13,"6:1:5,11:1:10,12:1:11,13:1:11,14:1:12",,
693183,20,114,30,3000,35.71428571,0,2025-10-10 12:52:11,6972490,6,Bonus Awards,,,0,,,,
693523,20,114,52,5200,61.9047619,0,2025-10-10 12:36:16,6972452,2,Responses,54,52,,,,21,1
693523,20,114,52,5200,61.9047619,0,2025-10-10 12:36:16,6972452,3,Reaction Time,,,,,,,
693523,20,114,52,5200,61.9047619,0,2025-10-10 12:36:16,6972452,4,Level,,,,20,"17:1:16,18:1:16,20:1:19,20:2:19,21:1:19",,
693523,20,114,52,5200,61.9047619,0,2025-10-10 12:36:16,6972452,6,Bonus Awards,,,0,,,,
693608,20,114,22,2200,26.19047619,0,2025-10-10 12:00:57,6972322,2,Responses,27,22,,,,4,5
693608,20,114,22,2200,26.19047619,0,2025-10-10 12:00:57,6972322,3,Reaction Time,,,,,,,
693608,20,114,22,2200,26.19047619,0,2025-10-10 12:00:57,6972322,4,Level,,,,10,"9:1:7,10:1:8,10:2:8,11:1:9,11:2:9",,
693608,20,114,22,2200,26.19047619,0,2025-10-10 12:00:57,6972322,6,Bonus Awards,,,0,,,,
639088,20,114,30,3000,35.71428571,0,2025-10-10 11:58:05,6972316,2,Responses,33,30,,,,1,2
639088,20,114,30,3000,35.71428571,0,2025-10-10 11:58:05,6972316,3,Reaction Time,,,,,,,
639088,20,114,30,3000,35.71428571,0,2025-10-10 11:58:05,6972316,4,Level,,,,13,"12:1:11,12:2:11,13:1:11,13:2:12,14:1:12",,
639088,20,114,30,3000,35.71428571,0,2025-10-10 11:58:05,6972316,6,Bonus Awards,,,0,,,,
693554,20,114,8,800,9.523809524,0,2025-10-10 11:48:12,6972292,2,Responses,9,8,,,,0,3
693554,20,114,8,800,9.523809524,0,2025-10-10 11:48:12,6972292,3,Reaction Time,,,,,,,
693554,20,114,8,800,9.523809524,0,2025-10-10 11:48:12,6972292,4,Level,,,,5,"4:1:2,4:2:3,5:1:4,6:1:4,6:2:5",,
693554,20,114,8,800,9.523809524,0,2025-10-10 11:48:12,6972292,6,Bonus Awards,,,0,,,,
693605,20,114,57,5700,67.85714286,0,2025-10-10 11:44:08,6972280,2,Responses,59,57,,,,3,1
693605,20,114,57,5700,67.85714286,0,2025-10-10 11:44:08,6972280,3,Reaction Time,,,,,,,
693605,20,114,57,5700,67.85714286,0,2025-10-10 11:44:08,6972280,4,Level,,,,21,"17:1:16,20:1:19,20:2:19,21:1:20,22:1:21",,
693605,20,114,57,5700,67.85714286,0,2025-10-10 11:44:08,6972280,6,Bonus Awards,,,0,,,,
693106,20,114,35,3500,41.66666667,0,2025-10-10 11:42:02,6972272,2,Responses,38,35,,,,2,2
693106,20,114,35,3500,41.66666667,0,2025-10-10 11:42:02,6972272,3,Reaction Time,,,,,,,
693106,20,114,35,3500,41.66666667,0,2025-10-10 11:42:02,6972272,4,Level,,,,14,"12:1:11,14:1:13,14:2:13,15:1:13,15:2:14",,
693106,20,114,35,3500,41.66666667,0,2025-10-10 11:42:02,6972272,6,Bonus Awards,,,0,,,,
693589,20,114,24,2400,28.57142857,0,2025-10-10 11:38:06,6972253,2,Responses,28,24,,,,2,4
693589,20,114,24,2400,28.57142857,0,2025-10-10 11:38:06,6972253,3,Reaction Time,,,,,,,
693589,20,114,24,2400,28.57142857,0,2025-10-10 11:38:06,6972253,4,Level,,,,11,"7:1:5,8:1:6,10:1:8,10:2:8,12:1:10",,
693589,20,114,24,2400,28.57142857,0,2025-10-10 11:38:06,6972253,6,Bonus Awards,,,0,,,,
693546,20,114,46,4600,54.76190476,0,2025-10-10 11:34:55,6972239,2,Responses,50,46,,,,4,7
693546,20,114,46,4600,54.76190476,0,2025-10-10 11:34:55,6972239,3,Reaction Time,,,,,,,
693546,20,114,46,4600,54.76190476,0,2025-10-10 11:34:55,6972239,4,Level,,,,18,"8:1:6,18:1:17,18:2:17,19:1:17,19:2:18",,
693546,20,114,46,4600,54.76190476,0,2025-10-10 11:34:55,6972239,6,Bonus Awards,,,0,,,,
693156,20,114,48,4800,57.14285714,0,2025-10-10 11:28:34,6972215,2,Responses,51,48,,,,14,4
693156,20,114,48,4800,57.14285714,0,2025-10-10 11:28:34,6972215,3,Reaction Time,,,,,,,
693156,20,114,48,4800,57.14285714,0,2025-10-10 11:28:34,6972215,4,Level,,,,18,"17:1:16,18:1:17,18:2:17,19:1:17,19:2:18",,
693156,20,114,48,4800,57.14285714,0,2025-10-10 11:28:34,6972215,6,Bonus Awards,,,0,,,,
691834,20,114,20,2000,23.80952381,0,2025-10-10 11:21:47,6972190,2,Responses,21,20,,,,1,6
691834,20,114,20,2000,23.80952381,0,2025-10-10 11:21:47,6972190,3,Reaction Time,,,,,,,
691834,20,114,20,2000,23.80952381,0,2025-10-10 11:21:47,6972190,4,Level,,,,9,"6:1:4,8:1:6,8:2:7,10:1:8,10:2:8",,
691834,20,114,20,2000,23.80952381,0,2025-10-10 11:21:47,6972190,6,Bonus Awards,,,0,,,,
693590,20,114,58,5800,69.04761905,0,2025-10-10 11:21:05,6972189,2,Responses,63,58,,,,2,5
693590,20,114,58,5800,69.04761905,0,2025-10-10 11:21:05,6972189,3,Reaction Time,,,,,,,
693590,20,114,58,5800,69.04761905,0,2025-10-10 11:21:05,6972189,4,Level,,,,22,"4:1:2,4:2:3,5:1:3,22:1:21,23:1:21",,
693590,20,114,58,5800,69.04761905,0,2025-10-10 11:21:05,6972189,6,Bonus Awards,,,0,,,,
693538,20,114,57,5700,67.85714286,0,2025-10-10 11:20:17,6972187,2,Responses,62,57,,,,28,4
693538,20,114,57,5700,67.85714286,0,2025-10-10 11:20:17,6972187,3,Reaction Time,,,,,,,
693538,20,114,57,5700,67.85714286,0,2025-10-10 11:20:17,6972187,4,Level,,,,22,"20:1:19,20:2:19,21:1:19,21:2:20,23:1:21",,
693538,20,114,57,5700,67.85714286,0,2025-10-10 11:20:17,6972187,6,Bonus Awards,,,0,,,,
693155,20,114,16,1600,19.04761905,0,2025-10-10 11:12:56,6972168,2,Responses,16,16,,,,1,5
693155,20,114,16,1600,19.04761905,0,2025-10-10 11:12:56,6972168,3,Reaction Time,,,,,,,
693155,20,114,16,1600,19.04761905,0,2025-10-10 11:12:56,6972168,4,Level,,,,7,"6:1:4,7:1:6,8:1:6,8:2:6,8:3:7",,
693155,20,114,16,1600,19.04761905,0,2025-10-10 11:12:56,6972168,6,Bonus Awards,,,0,,,,
693544,20,114,22,2200,26.19047619,0,2025-10-10 11:12:04,6972164,2,Responses,27,22,,,,1,5
693544,20,114,22,2200,26.19047619,0,2025-10-10 11:12:04,6972164,3,Reaction Time,,,,,,,
693544,20,114,22,2200,26.19047619,0,2025-10-10 11:12:04,6972164,4,Level,,,,10,"6:1:4,7:1:5,8:1:6,11:1:9,11:2:10",,
693544,20,114,22,2200,26.19047619,0,2025-10-10 11:12:04,6972164,6,Bonus Awards,,,0,,,,
693532,20,114,21,2100,25,0,2025-10-10 11:04:40,6972146,2,Responses,24,21,,,,1,1
693532,20,114,21,2100,25,0,2025-10-10 11:04:40,6972146,3,Reaction Time,,,,,,,
693532,20,114,21,2100,25,0,2025-10-10 11:04:40,6972146,4,Level,,,,10,"10:1:8,10:2:8,10:3:8,11:1:9,11:2:9",,
693532,20,114,21,2100,25,0,2025-10-10 11:04:40,6972146,6,Bonus Awards,,,0,,,,
693593,20,114,30,3000,35.71428571,0,2025-10-10 10:52:50,6972119,2,Responses,36,30,,,,0,10
693593,20,114,30,3000,35.71428571,0,2025-10-10 10:52:50,6972119,3,Reaction Time,,,,,,,
693593,20,114,30,3000,35.71428571,0,2025-10-10 10:52:50,6972119,4,Level,,,,13,"7:1:5,11:1:9,12:1:10,13:1:12,14:1:12",,
693593,20,114,30,3000,35.71428571,0,2025-10-10 10:52:50,6972119,6,Bonus Awards,,,0,,,,
693107,20,114,51,5100,60.71428571,0,2025-10-10 10:22:31,6972059,2,Responses,52,51,,,,1,4
693107,20,114,51,5100,60.71428571,0,2025-10-10 10:22:31,6972059,3,Reaction Time,,,,,,,
693107,20,114,51,5100,60.71428571,0,2025-10-10 10:22:31,6972059,4,Level,,,,19,"12:1:10,12:2:11,12:3:11,20:1:19,20:2:19",,
693107,20,114,51,5100,60.71428571,0,2025-10-10 10:22:31,6972059,6,Bonus Awards,,,0,,,,
693131,20,114,30,3000,35.71428571,0,2025-10-10 10:22:28,6972057,2,Responses,33,30,,,,0,3
693131,20,114,30,3000,35.71428571,0,2025-10-10 10:22:28,6972057,3,Reaction Time,,,,,,,
693131,20,114,30,3000,35.71428571,0,2025-10-10 10:22:28,6972057,4,Level,,,,12,"11:1:9,12:1:11,13:1:11,13:2:12,13:3:12",,
693131,20,114,30,3000,35.71428571,0,2025-10-10 10:22:28,6972057,6,Bonus Awards,,,0,,,,
693191,20,114,48,4800,57.14285714,0,2025-10-10 10:19:52,6972052,2,Responses,51,48,,,,3,0
693191,20,114,48,4800,57.14285714,0,2025-10-10 10:19:52,6972052,3,Reaction Time,,,,,,,
693191,20,114,48,4800,57.14285714,0,2025-10-10 10:19:52,6972052,4,Level,,,,19,"14:1:12,17:1:16,18:1:17,19:1:18,20:1:18",,
693191,20,114,48,4800,57.14285714,0,2025-10-10 10:19:52,6972052,6,Bonus Awards,,,0,,,,
693493,20,114,26,2600,30.95238095,0,2025-10-10 10:02:20,6972008,2,Responses,30,26,,,,1,7
693493,20,114,26,2600,30.95238095,0,2025-10-10 10:02:20,6972008,3,Reaction Time,,,,,,,
693493,20,114,26,2600,30.95238095,0,2025-10-10 10:02:20,6972008,4,Level,,,,11,"10:1:9,11:1:9,12:1:10,12:2:10,12:3:10",,
693493,20,114,26,2600,30.95238095,0,2025-10-10 10:02:20,6972008,6,Bonus Awards,,,0,,,,
480543,20,114,1,100,1.19047619,0,2025-10-10 09:57:29,6971998,2,Responses,3,1,,,,0,0
480543,20,114,1,100,1.19047619,0,2025-10-10 09:57:29,6971998,3,Reaction Time,,,,,,,
480543,20,114,1,100,1.19047619,0,2025-10-10 09:57:29,6971998,4,Level,,,,2,"2:1:1,2:2:1,2:3:1,3:1:1,3:2:2",,
480543,20,114,1,100,1.19047619,0,2025-10-10 09:57:29,6971998,6,Bonus Awards,,,0,,,,
674010,20,114,69,6900,82.14285714,0,2025-10-10 09:42:18,6971965,2,Responses,72,69,,,,22,3
674010,20,114,69,6900,82.14285714,0,2025-10-10 09:42:18,6971965,3,Reaction Time,,,,,,,
674010,20,114,69,6900,82.14285714,0,2025-10-10 09:42:18,6971965,4,Level,,,,26,"23:1:22,25:1:24,25:2:24,26:1:25,27:1:25",,
674010,20,114,69,6900,82.14285714,0,2025-10-10 09:42:18,6971965,6,Bonus Awards,,,0,,,,
693273,20,114,67,6700,79.76190476,0,2025-10-10 09:28:31,6971928,2,Responses,74,67,,,,4,8
693273,20,114,67,6700,79.76190476,0,2025-10-10 09:28:31,6971928,3,Reaction Time,,,,,,,
693273,20,114,67,6700,79.76190476,0,2025-10-10 09:28:31,6971928,4,Level,,,,25,"21:1:20,21:2:20,23:1:21,25:1:24,26:1:25",,
693273,20,114,67,6700,79.76190476,0,2025-10-10 09:28:31,6971928,6,Bonus Awards,,,0,,,,
693090,20,114,56,5600,66.66666667,0,2025-10-10 09:17:10,6971904,2,Responses,64,56,,,,9,3
693090,20,114,56,5600,66.66666667,0,2025-10-10 09:17:10,6971904,3,Reaction Time,,,,,,,
693090,20,114,56,5600,66.66666667,0,2025-10-10 09:17:10,6971904,4,Level,,,,21,"20:1:18,20:2:19,21:1:20,21:2:20,22:1:21",,
693090,20,114,56,5600,66.66666667,0,2025-10-10 09:17:10,6971904,6,Bonus Awards,,,0,,,,
692455,20,114,20,2000,23.80952381,0,2025-10-10 09:09:19,6971882,2,Responses,21,20,,,,2,4
692455,20,114,20,2000,23.80952381,0,2025-10-10 09:09:19,6971882,3,Reaction Time,,,,,,,
